"","clusterID","size","firstDate","lastDate","medianDate","meanDate","meanCDbase","medianCDbase","meanVLbase","medianVLbase","meanAgeFARV","medianAgeFARV","meanAge2023","medianAge2023","n_RSK","n_MSM","n_HET","n_IDU","n_BLOOD","n_HCV","n_HCVrep","perc_RSK","perc_MSM","perc_HET","perc_IDU","perc_BLOOD","perc_HCV","n_seroconv_2018","n_seroconv_2022","n_PREP","perc_PREP","n_HAknown","n_HA_Van","n_HA_VanIsl","n_HA_Fras","n_HA_North","n_HA_Int","perc_HAknown","perc_HA_Van","perc_HA_VanIsl","perc_HA_Fras","perc_HA_North","perc_HA_Int","n_subB","n_subC","n_subAE","n_subF","n_subBlike","n_subBrecomb","n_subBDrecomb","active","active22","medium","big","large"
"62","146",15,2004-08-11,2022-06-07,2013-01-23,2012-11-29,411.133333333333,280,287014.857142857,70789,39.2,38,48.7243835616438,46.2986301369863,8,6,2,1,0,1,12,53.3333333333333,75,25,12.5,0,8.33333333333333,1,1,0,0,12,5,2,4,1,0,80,41.6666666666667,16.6666666666667,33.3333333333333,8.33333333333333,0,15,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE
"63","194",15,1998-05-29,2022-07-11,2013-03-13,2012-06-17,413.714285714286,435,184937.285714286,47245.5,36.8571428571429,36,45.3050880626223,43.9958904109589,13,2,8,12,0,12,14,86.6666666666667,15.3846153846154,61.5384615384615,92.3076923076923,0,85.7142857142857,5,2,0,0,14,11,0,3,0,0,93.3333333333333,78.5714285714286,0,21.4285714285714,0,0,15,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE
"64","221",15,2001-04-03,2018-11-08,2007-08-02,2007-08-24,233.571428571429,250,71356.4285714286,37072.5,36.7142857142857,35.5,50.5076320939335,49.0054794520548,10,10,0,1,0,3,14,66.6666666666667,100,0,10,0,21.4285714285714,1,0,0,0,14,11,2,1,0,0,93.3333333333333,78.5714285714286,14.2857142857143,7.14285714285714,0,0,15,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"65","52",14,2001-12-10,2021-03-08,2008-10-30,2011-05-17,415.692307692308,440,45717.1538461538,2662,34.5714285714286,36,44.7041095890411,43.8616438356164,10,7,6,3,1,1,14,71.4285714285714,70,60,30,10,7.14285714285714,4,0,0,0,14,8,0,5,1,0,100,57.1428571428571,0,35.7142857142857,7.14285714285714,0,14,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"66","87",14,1996-06-05,2011-11-15,2002-06-12,2002-05-09,335.714285714286,295,82329.5833333333,98855,38.6428571428571,39,56.6688845401174,57.6753424657534,8,8,1,0,0,1,13,57.1428571428571,100,12.5,0,0,7.69230769230769,0,0,0,NA,13,11,1,1,0,0,92.8571428571429,84.6153846153846,7.69230769230769,7.69230769230769,0,0,14,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"67","114",14,2018-11-02,2022-11-24,2021-10-09,2021-06-25,619.384615384615,400,249285.142857143,136000,26.2857142857143,23,27.8765166340509,24.7506849315068,14,13,1,1,0,0,12,100,92.8571428571429,7.14285714285714,7.14285714285714,0,0,14,6,2,14.2857142857143,13,4,2,4,0,3,92.8571428571429,30.7692307692308,15.3846153846154,30.7692307692308,0,23.0769230769231,14,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE
"68","117",14,1996-06-27,2021-12-26,2009-11-30,2009-05-08,451.428571428571,467.5,442221.833333333,37289,44.2857142857143,43,57.2931506849315,58.6013698630137,10,9,4,3,0,3,14,71.4285714285714,90,40,30,0,21.4285714285714,2,0,0,0,13,4,0,8,0,1,92.8571428571429,30.7692307692308,0,61.5384615384615,0,7.69230769230769,14,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"69","131",14,1996-07-17,2013-06-22,2003-07-22,2004-02-27,264.285714285714,310,91282.6,84512,39,41,56.3886497064579,57.2671232876712,14,5,6,14,1,14,14,100,35.7142857142857,42.8571428571429,100,7.14285714285714,100,0,0,0,NA,14,9,0,4,0,1,100,64.2857142857143,0,28.5714285714286,0,7.14285714285714,14,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"70","178",14,1996-09-09,2017-03-04,2006-01-07,2007-03-09,255.857142857143,225,141972.714285714,86428,41.4285714285714,39,55.7567514677104,57.4246575342466,12,12,2,0,0,2,14,85.7142857142857,100,16.6666666666667,0,0,14.2857142857143,0,0,0,NA,14,8,0,6,0,0,100,57.1428571428571,0,42.8571428571429,0,0,14,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"71","238",14,1997-02-04,2004-02-26,2000-09-03,2000-07-19,261.428571428571,245,124688,100010,42.4285714285714,41.5,62.5776908023483,61.7342465753425,11,11,1,1,0,2,13,78.5714285714286,100,9.09090909090909,9.09090909090909,0,15.3846153846154,0,0,0,NA,14,9,1,3,1,0,100,64.2857142857143,7.14285714285714,21.4285714285714,7.14285714285714,0,14,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"72","243",14,2009-01-14,2016-09-28,2014-05-22,2014-06-22,687.5,620,46163.1538461538,22983,30.7142857142857,27.5,39.1207436399217,36.213698630137,9,7,2,4,0,6,14,64.2857142857143,77.7777777777778,22.2222222222222,44.4444444444444,0,42.8571428571429,0,0,0,NA,14,8,4,2,0,0,100,57.1428571428571,28.5714285714286,14.2857142857143,0,0,14,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"73","12",13,2001-05-15,2016-12-09,2004-09-01,2007-03-26,303.076923076923,340,121576.769230769,56107,51.0769230769231,52,63.0948366701791,58.4931506849315,11,5,8,2,0,5,13,84.6153846153846,45.4545454545455,72.7272727272727,18.1818181818182,0,38.4615384615385,0,0,0,NA,13,9,0,4,0,0,100,69.2307692307692,0,30.7692307692308,0,0,13,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"74","92",13,1996-11-19,2015-05-25,2008-12-18,2009-01-28,324.545454545455,300,974255.545454545,86447,53.25,55.5,65.1207762557078,67.3561643835616,6,6,0,1,0,3,12,46.1538461538462,100,0,16.6666666666667,0,25,0,0,0,NA,12,1,10,0,0,1,92.3076923076923,8.33333333333333,83.3333333333333,0,0,8.33333333333333,13,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"75","193",13,1996-06-18,2020-07-16,2004-07-05,2005-11-11,434.545454545455,300,290408.6,78413,40,41,55.8742216687422,64.5178082191781,11,0,4,11,0,11,11,84.6153846153846,0,36.3636363636364,100,0,100,3,0,0,0,10,8,0,2,0,0,76.9230769230769,80,0,20,0,0,13,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"76","196",13,2004-01-19,2019-11-19,2015-02-02,2012-07-20,358.384615384615,260,1766408,209844,37.7692307692308,34,47.0063224446786,47.0602739726027,12,0,10,7,0,5,13,92.3076923076923,0,83.3333333333333,58.3333333333333,0,38.4615384615385,3,0,0,0,13,7,1,5,0,0,100,53.8461538461538,7.69230769230769,38.4615384615385,0,0,13,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"77","202",13,2003-06-03,2022-04-13,2019-06-12,2016-04-24,440.181818181818,460,362655.454545455,57700,39.1538461538462,38,45.4122233930453,41.8602739726027,11,0,5,11,0,13,13,84.6153846153846,0,45.4545454545455,100,0,100,9,1,0,0,12,7,0,5,0,0,92.3076923076923,58.3333333333333,0,41.6666666666667,0,0,13,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE
"78","227",13,1997-07-30,2018-11-16,2010-08-23,2009-11-26,285.25,230,72307.1666666667,66535.5,29.25,28,39.4792237442922,38.7671232876712,9,9,1,1,0,1,12,69.2307692307692,100,11.1111111111111,11.1111111111111,0,8.33333333333333,2,0,0,0,12,5,0,7,0,0,92.3076923076923,41.6666666666667,0,58.3333333333333,0,0,13,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"79","240",13,1996-06-13,2005-01-18,1996-08-28,1998-04-01,396.666666666667,385,80353.3333333333,70555,42.1666666666667,39,68.2315068493151,69.127397260274,8,8,0,1,0,2,12,61.5384615384615,100,0,12.5,0,16.6666666666667,0,0,0,NA,8,5,1,2,0,0,61.5384615384615,62.5,12.5,25,0,0,13,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"80","245",13,2004-12-13,2018-10-06,2016-04-09,2015-07-25,537.692307692308,494,1594420.33333333,160895.5,32.0769230769231,27,39.5970495258167,33.6109589041096,11,9,2,1,0,0,12,84.6153846153846,81.8181818181818,18.1818181818182,9.09090909090909,0,0,1,0,0,0,13,3,0,9,0,1,100,23.0769230769231,0,69.2307692307692,0,7.69230769230769,13,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"81","164",12,1996-07-16,2003-09-08,1998-03-25,1999-02-23,295,220,60626.1,50034,42.8333333333333,43.5,63.2945205479452,63.741095890411,10,1,4,10,0,11,11,83.3333333333333,10,40,100,0,100,0,0,0,NA,10,6,0,4,0,0,83.3333333333333,60,0,40,0,0,12,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"82","179",12,1997-02-11,2022-09-12,2009-12-07,2010-12-12,374.416666666667,370,127366.5,15945,35.75,36.5,46.7422374429224,44.541095890411,9,9,1,0,0,0,12,75,100,11.1111111111111,0,0,0,3,2,0,0,12,1,8,2,0,1,100,8.33333333333333,66.6666666666667,16.6666666666667,0,8.33333333333333,12,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE
"83","180",12,2003-08-13,2014-11-04,2006-06-04,2007-07-27,420.636363636364,330,55049,36056,45.4166666666667,44,58.5888127853881,58.5958904109589,8,6,1,3,0,3,10,66.6666666666667,75,12.5,37.5,0,30,0,0,0,NA,12,12,0,0,0,0,100,100,0,0,0,0,12,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"84","197",12,2004-11-01,2022-06-10,2017-11-22,2016-08-02,481.4,477,1028449.90909091,41078,34,33,39.7636363636364,41.6767123287671,11,9,2,0,0,1,10,91.6666666666667,81.8181818181818,18.1818181818182,0,0,10,5,2,1,20,11,5,0,2,0,4,91.6666666666667,45.4545454545455,0,18.1818181818182,0,36.3636363636364,12,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE
"85","17",11,1996-06-06,2005-03-01,2000-12-03,2000-02-17,223.636363636364,150,117761.666666667,25000,36.6363636363636,33,57.5688667496887,58.9013698630137,10,4,3,9,1,9,10,90.9090909090909,40,30,90,10,90,0,0,0,NA,11,7,1,2,0,1,100,63.6363636363636,9.09090909090909,18.1818181818182,0,9.09090909090909,11,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"86","62",11,1996-08-16,2014-10-02,2006-01-19,2006-10-25,273.636363636364,280,230576.636363636,49500,29.9090909090909,29,44.9763387297634,44.386301369863,7,0,6,4,0,6,10,63.6363636363636,0,85.7142857142857,57.1428571428571,0,60,0,0,0,NA,11,2,8,0,1,0,100,18.1818181818182,72.7272727272727,0,9.09090909090909,0,11,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"87","83",11,1996-11-18,2016-06-23,2003-08-26,2004-06-19,219.818181818182,190,68338.5,62261.5,41.1818181818182,44,57.5945205479452,59.4931506849315,10,1,5,8,2,10,11,90.9090909090909,10,50,80,20,90.9090909090909,0,0,0,NA,11,2,0,4,1,4,100,18.1818181818182,0,36.3636363636364,9.09090909090909,36.3636363636364,11,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"88","99",11,1996-08-22,2011-12-13,1997-06-03,2001-05-21,301,260,217666.571428571,100010,41.6666666666667,39,63.1729071537291,64.8958904109589,7,1,4,7,0,7,8,63.6363636363636,14.2857142857143,57.1428571428571,100,0,87.5,0,0,0,NA,9,3,5,1,0,0,81.8181818181818,33.3333333333333,55.5555555555556,11.1111111111111,0,0,11,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"89","165",11,1996-06-14,2000-12-06,1996-09-05,1997-02-09,264,230,252750,250000,39.1,40.5,66.96,67.1684931506849,7,7,1,1,0,2,9,63.6363636363636,100,14.2857142857143,14.2857142857143,0,22.2222222222222,0,0,0,NA,8,8,0,0,0,0,72.7272727272727,100,0,0,0,0,11,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"90","207",11,1996-10-07,2021-06-12,2019-11-20,2015-12-14,587.818181818182,560,745240.454545455,240000,35,36,41.1354919053549,42.1397260273973,10,1,3,8,0,9,11,90.9090909090909,10,30,80,0,81.8181818181818,6,0,0,0,9,2,0,5,1,1,81.8181818181818,22.2222222222222,0,55.5555555555556,11.1111111111111,11.1111111111111,11,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"91","33",10,1998-04-16,2018-09-10,2010-05-22,2009-11-06,515,500,111964.75,49606,39,37.5,51.8630136986301,55.1041095890411,2,2,0,0,0,0,8,20,100,0,0,0,0,1,0,0,0,8,7,0,1,0,0,80,87.5,0,12.5,0,0,10,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"92","51",10,2000-11-10,2016-11-18,2006-10-09,2007-02-10,286.25,305,156703.25,100010,39.2222222222222,39,54.2502283105023,53.8821917808219,5,3,2,0,0,0,8,50,60,40,0,0,0,0,0,0,NA,9,5,0,1,0,3,90,55.5555555555556,0,11.1111111111111,0,33.3333333333333,10,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"93","61",10,1996-08-09,2013-07-23,2005-09-02,2006-08-31,325,260,124316.7,75120,37.7,40.5,51.4558904109589,51.8602739726027,5,4,1,1,0,2,10,50,80,20,20,0,20,0,0,0,NA,10,8,1,1,0,0,100,80,10,10,0,0,10,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"94","173",10,2008-01-25,2021-05-07,2011-05-21,2012-08-08,407.5,345,438801.75,107236,38.1111111111111,41,48.9424657534247,50.5780821917808,8,8,0,1,0,2,9,80,100,0,12.5,0,22.2222222222222,1,0,0,0,9,7,0,1,1,0,90,77.7777777777778,0,11.1111111111111,11.1111111111111,0,10,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"95","176",10,2001-01-29,2017-06-02,2011-07-27,2010-04-07,333.7,223.5,222831.5,83531.5,39.3,32,50.4654794520548,46.8917808219178,8,2,6,5,0,6,10,80,25,75,62.5,0,60,0,0,0,NA,10,8,0,2,0,0,100,80,0,20,0,0,10,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"96","182",10,2005-02-15,2021-07-08,2008-02-28,2011-07-05,157.5,150,185778.444444444,120023,50,48,62.1257229832572,61.3780821917808,7,2,6,2,0,4,8,70,28.5714285714286,85.7142857142857,28.5714285714286,0,50,3,0,0,0,8,1,0,3,4,0,80,12.5,0,37.5,50,0,10,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"97","184",10,1996-06-19,2005-10-11,1999-02-28,1999-10-12,191,220,115620.111111111,100010,37.1,37,58.4728767123288,56.8835616438356,6,3,2,1,0,1,10,60,50,33.3333333333333,16.6666666666667,0,10,0,0,0,NA,10,4,1,4,0,1,100,40,10,40,0,10,1,0,9,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"98","191",10,1996-08-27,2005-03-24,1997-03-24,1998-03-03,310,325,72595,27000,41.3,42,62.6964383561644,62.3260273972603,10,0,5,10,0,9,10,100,0,50,100,0,90,0,0,0,NA,10,5,2,2,0,1,100,50,20,20,0,10,10,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"99","199",10,1996-11-25,2009-02-05,2003-11-14,2002-12-24,253,235,59818.8,48800,40.7,39.5,58.0378082191781,58.5657534246575,9,0,3,9,0,9,10,90,0,33.3333333333333,100,0,90,0,0,0,NA,10,3,0,6,1,0,100,30,0,60,10,0,10,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"100","203",10,1996-11-06,2018-01-16,2003-01-21,2004-04-27,281.111111111111,240,167936.25,83005,41.2222222222222,40,56.9363774733638,55.2520547945205,9,1,4,9,0,8,9,90,11.1111111111111,44.4444444444444,100,0,88.8888888888889,1,0,0,0,9,6,1,1,0,1,90,66.6666666666667,11.1111111111111,11.1111111111111,0,11.1111111111111,10,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"101","205",10,2002-04-05,2022-10-20,2020-08-22,2019-01-20,505.555555555556,660,349122.222222222,171000,32.4444444444444,31,34.6901065449011,32.9150684931507,6,0,2,6,0,9,9,60,0,33.3333333333333,100,0,100,9,2,0,0,8,7,0,1,0,0,80,87.5,0,12.5,0,0,10,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE
"102","208",10,2007-11-20,2021-11-21,2010-11-16,2012-01-22,350.2,360,36024.8,23149.5,38.2,40.5,47.8879452054795,50.6821917808219,8,0,4,5,0,6,10,80,0,50,62.5,0,60,1,0,0,0,10,5,0,5,0,0,100,50,0,50,0,0,10,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"103","236",10,1998-07-27,2012-06-07,2001-08-25,2002-09-22,283.1,220,262430.6,100010,48,48,66.7986301369863,66.3109589041096,6,5,1,3,2,5,10,60,83.3333333333333,16.6666666666667,50,33.3333333333333,50,0,0,0,NA,10,6,0,3,0,1,100,60,0,30,0,10,10,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"104","2",9,1997-01-13,2013-01-16,2006-06-21,2006-01-30,351.111111111111,390,95437.7777777778,44306,41.7777777777778,45,55.5004566210046,56.1068493150685,7,1,3,5,0,5,9,77.7777777777778,14.2857142857143,42.8571428571429,71.4285714285714,0,55.5555555555556,0,0,0,NA,9,8,0,1,0,0,100,88.8888888888889,0,11.1111111111111,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"105","23",9,2000-02-17,2017-02-22,2005-03-23,2006-07-31,196.666666666667,230,160422.333333333,100010,45.1111111111111,49,59.8243531202435,58.6767123287671,7,6,1,1,0,2,9,77.7777777777778,85.7142857142857,14.2857142857143,14.2857142857143,0,22.2222222222222,0,0,0,NA,9,8,0,1,0,0,100,88.8888888888889,0,11.1111111111111,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"106","24",9,2008-04-23,2019-08-26,2011-02-28,2012-01-02,387.5,335,1606651.55555556,65792,39.7777777777778,39,50.4404870624049,49.5178082191781,4,4,0,0,0,0,9,44.4444444444444,100,0,0,0,0,1,0,0,0,9,8,0,1,0,0,100,88.8888888888889,0,11.1111111111111,0,0,9,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"107","46",9,1998-09-30,2015-11-05,2015-06-26,2011-06-29,301.625,195,2030335,247156.5,32.8888888888889,29,44.3564687975647,45.013698630137,6,5,1,1,0,1,8,66.6666666666667,83.3333333333333,16.6666666666667,16.6666666666667,0,12.5,0,0,0,NA,9,5,0,4,0,0,100,55.5555555555556,0,44.4444444444444,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"108","47",9,1996-07-02,2012-01-03,1998-07-13,2002-11-14,378.888888888889,420,45832.2857142857,29121,40.4444444444444,42,60.0027397260274,58.813698630137,6,5,0,1,0,1,9,66.6666666666667,83.3333333333333,0,16.6666666666667,0,11.1111111111111,0,0,0,NA,8,7,0,1,0,0,88.8888888888889,87.5,0,12.5,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"109","55",9,2001-09-20,2018-12-14,2012-08-30,2011-06-29,274.444444444444,230,1356131.44444444,100010,41.2222222222222,41,51.806697108067,55.5123287671233,7,6,0,3,0,2,8,77.7777777777778,85.7142857142857,0,42.8571428571429,0,25,2,0,0,0,9,9,0,0,0,0,100,100,0,0,0,0,9,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"110","64",9,1996-09-11,2015-01-05,2011-05-02,2008-11-08,422.222222222222,340,105287.125,14976.5,38.4444444444444,35,51.6042617960426,54.3945205479452,7,6,0,2,0,2,9,77.7777777777778,85.7142857142857,0,28.5714285714286,0,22.2222222222222,0,0,0,NA,9,3,0,1,2,3,100,33.3333333333333,0,11.1111111111111,22.2222222222222,33.3333333333333,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"111","65",9,2000-01-12,2011-06-28,2004-11-09,2005-07-08,341.111111111111,310,111933.444444444,87300,40.7777777777778,43,56.1497716894977,57.813698630137,6,3,4,2,0,0,8,66.6666666666667,50,66.6666666666667,33.3333333333333,0,0,0,0,0,NA,9,4,0,4,0,1,100,44.4444444444444,0,44.4444444444444,0,11.1111111111111,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"112","81",9,1996-08-14,2016-02-18,2001-09-24,2003-03-24,255.555555555556,310,136788.142857143,130000,36.6666666666667,35,56.0748858447489,58.413698630137,9,0,2,8,0,8,8,100,0,22.2222222222222,88.8888888888889,0,100,0,0,0,NA,8,0,2,2,0,4,88.8888888888889,0,25,25,0,50,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"113","89",9,1996-11-15,2008-08-14,2005-07-20,2004-11-09,188.888888888889,170,155990.875,96105,45.6666666666667,41,62.0949771689498,61.213698630137,7,5,3,1,0,3,9,77.7777777777778,71.4285714285714,42.8571428571429,14.2857142857143,0,33.3333333333333,0,0,0,NA,9,6,0,3,0,0,100,66.6666666666667,0,33.3333333333333,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"114","129",9,1996-06-19,2009-03-24,1998-06-25,2000-11-18,335.555555555556,390,312204.8,78600,36.5555555555556,37,59.572602739726,60.1095890410959,6,2,3,4,0,3,9,66.6666666666667,33.3333333333333,50,66.6666666666667,0,33.3333333333333,0,0,0,NA,9,5,0,4,0,0,100,55.5555555555556,0,44.4444444444444,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"115","143",9,1996-12-23,2008-04-23,2001-03-13,2001-03-11,434.285714285714,290,162431.428571429,159000,55.2857142857143,63,75.8923679060665,79.7260273972603,6,6,1,1,0,3,7,66.6666666666667,100,16.6666666666667,16.6666666666667,0,42.8571428571429,0,0,0,NA,7,3,0,4,0,0,77.7777777777778,42.8571428571429,0,57.1428571428571,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"116","160",9,1999-10-14,2007-02-06,2003-04-07,2003-02-27,252.222222222222,170,63135.5555555556,72800,46.7777777777778,42,64.3473363774734,59.1123287671233,7,0,5,7,1,6,9,77.7777777777778,0,71.4285714285714,100,14.2857142857143,66.6666666666667,0,0,0,NA,9,7,0,0,2,0,100,77.7777777777778,0,0,22.2222222222222,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"117","181",9,1996-07-15,2005-08-04,1997-06-02,1998-10-11,377.5,305,79738.1428571429,49100,35.375,32.5,56.9195205479452,53.5095890410959,8,6,2,8,1,7,8,88.8888888888889,75,25,100,12.5,87.5,0,0,0,NA,7,5,0,2,0,0,77.7777777777778,71.4285714285714,0,28.5714285714286,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"118","195",9,2000-11-09,2022-01-06,2005-05-17,2009-06-02,206.111111111111,150,177625.444444444,100010,45.6666666666667,42,56.5993911719939,54.158904109589,8,5,1,2,0,2,9,88.8888888888889,62.5,12.5,25,0,22.2222222222222,3,1,0,0,9,5,0,3,0,1,100,55.5555555555556,0,33.3333333333333,0,11.1111111111111,9,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"119","233",9,2008-03-26,2013-04-29,2009-07-09,2010-04-23,435.555555555556,400,147128.111111111,62543,38.2222222222222,37,50.241400304414,50.6465753424658,2,2,0,0,0,1,9,22.2222222222222,100,0,0,0,11.1111111111111,0,0,0,NA,9,8,0,1,0,0,100,88.8888888888889,0,11.1111111111111,0,0,9,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"120","241",9,2002-03-19,2022-09-28,2014-11-17,2012-06-15,357.777777777778,281,34624.1111111111,16183,36.7777777777778,40,46.620395738204,43.6931506849315,8,0,2,7,0,7,9,88.8888888888889,0,25,87.5,0,77.7777777777778,2,1,0,0,8,0,0,8,0,0,88.8888888888889,0,0,100,0,0,9,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"121","30",8,1996-08-12,2012-01-16,2004-01-03,2004-04-12,277.5,270,31263,15414,46,45,64.6482876712329,64.7424657534247,7,1,6,6,1,6,7,87.5,14.2857142857143,85.7142857142857,85.7142857142857,14.2857142857143,85.7142857142857,0,0,0,NA,8,6,0,2,0,0,100,75,0,25,0,0,8,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"122","36",8,1997-03-27,2015-03-31,2002-10-01,2003-06-09,415,385,26868,14865,40.75,39.5,58.1297945205479,58.1904109589041,4,4,0,1,0,1,7,50,100,0,25,0,14.2857142857143,0,0,0,NA,8,5,0,1,2,0,100,62.5,0,12.5,25,0,8,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"123","50",8,1997-10-09,2021-03-12,2006-10-16,2006-12-06,215,205,192198.125,100010,48.25,48,63.5431506849315,61.7821917808219,4,4,0,0,0,2,7,50,100,0,0,0,28.5714285714286,1,0,0,0,8,8,0,0,0,0,100,100,0,0,0,0,8,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"124","70",8,2009-09-17,2021-07-12,2014-02-12,2014-03-10,444.75,439,141192.875,94810.5,47.75,49,56.0469178082192,55.7808219178082,6,0,3,4,0,4,8,75,0,50,66.6666666666667,0,50,1,0,0,0,7,3,0,4,0,0,87.5,42.8571428571429,0,57.1428571428571,0,0,8,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"125","82",8,1996-06-20,2011-02-08,2005-04-26,2004-07-17,401.428571428571,320,135936.714285714,32800,37.625,37.5,55.4924657534247,57.8205479452055,4,4,0,1,0,0,8,50,100,0,25,0,0,0,0,0,NA,8,7,1,0,0,0,100,87.5,12.5,0,0,0,8,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"126","96",8,1997-01-09,2022-09-22,2021-11-17,2018-08-18,347.875,360,2904276.25,1307000,46.125,46,47.7547945205479,47.1739726027397,6,6,0,0,0,0,7,75,100,0,0,0,0,7,3,1,14.2857142857143,8,5,1,2,0,0,100,62.5,12.5,25,0,0,8,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"127","100",8,2003-11-21,2016-05-19,2011-11-05,2012-02-06,340,270,1591488.14285714,249213,50.8571428571429,53,62.3620352250489,65.627397260274,5,1,3,2,0,3,7,62.5,20,60,40,0,42.8571428571429,0,0,0,NA,7,0,6,1,0,0,87.5,0,85.7142857142857,14.2857142857143,0,0,8,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"128","106",8,2010-04-01,2018-02-19,2012-11-10,2012-10-26,450,420,1501514.85714286,52146,35.2857142857143,31,43.6105675146771,39.627397260274,3,3,0,0,0,0,7,37.5,100,0,0,0,0,1,0,0,0,7,7,0,0,0,0,87.5,100,0,0,0,0,8,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
